archivo_publicado,proveedor,id_fuente,url_fuente,licencia,atribucion,clase_imagen,alternativa,etiquetas_es,etiquetas_en,usos
/assets/pictogramas/pictos/puerta.svg,Mulberry Symbols,front_door,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/front_door.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Entrada | Salir por la puerta | Salir del aula,Hallway | Go out of the door | Leave the classroom,juego:ruta-al-autobus juego:donde-pasa-esto juego:cambiar-de-aula imprimible:ir-en-autobus
/assets/pictogramas/pictos/recoger.svg,Mulberry Symbols,"tidy_up_,_to","https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/tidy_up_,_to.svg",CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Recoger | Recoger el material,Tidy up | Pack up your things | Clear up,juego:cambio-de-actividad juego:cambiar-de-aula juego:ordena-desayunar juego:que-viene-desayunar juego:ordena-preparar-un-desayuno-sencillo juego:que-viene-preparar-un-desayuno-sencillo imprimible:rutina-desayunar imprimible:rutina-preparar-un-desayuno-sencillo
/assets/pictogramas/pictos/reloj.svg,Mulberry Symbols,clock,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/clock.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo","Reloj | Dos minutos más y cambiar | Más tarde, hoy | Poner la alarma | Suena la alarma | Ver la hora de salida | Elegir el momento | Ver cómo baja | Mirar la hora | Decidir si contestas ahora | Volver cuando puedas","Clock | Two more minutes, then change | Later today | Set the alarm | The alarm goes off | See the leaving time | Choose the moment | Watch it go down | Look at the time | Decide whether to answer now | Come back when you can",juego:cambio-de-actividad juego:demasiadas-tareas juego:preparar-la-noche-anterior juego:que-viene-abrochar-botones juego:que-falta-quitarse-la-ropa-y-dejarla-en-su-sitio juego:ordena-levantarse juego:que-viene-levantarse juego:ordena-salir-a-tiempo juego:que-viene-salir-a-tiempo juego:que-falta-tender-la-ropa juego:ordena-pedir-una-adaptacion-o-ayuda juego:que-falta-pedir-una-adaptacion-o-ayuda juego:que-falta-pedir-ayuda juego:que-viene-cambiar-de-tarea juego:ordena-seguir-una-cuenta-atras-visual juego:que-falta-seguir-una-cuenta-atras-visual juego:ordena-volver-a-la-cama-si-te-despiertas juego:que-viene-volver-a-la-cama-si-te-despiertas juego:ordena-contestar-a-la-puerta-o-al-telefono juego:que-viene-contestar-a-la-puerta-o-al-telefono juego:ordena-descansar-antes-de-agotarte juego:que-viene-descansar-antes-de-agotarte imprimible:la-noche-anterior imprimible:rutina-levantarse imprimible:rutina-salir-a-tiempo imprimible:rutina-pedir-una-adaptacion-o-ayuda imprimible:rutina-seguir-una-cuenta-atras-visual imprimible:rutina-volver-a-la-cama-si-te-despiertas imprimible:rutina-contestar-a-la-puerta-o-al-telefono imprimible:rutina-descansar-antes-de-agotarte
/assets/pictogramas/pictos/salir.svg,Mulberry Symbols,"exit_door_,_to","https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/exit_door_,_to.svg",CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Salir de casa | Salir | Salir a la hora | Bajar en tu parada,Leave home | Leave | Leave on time | Get off at your stop,juego:construye-tu-manana juego:manana-de-lluvia juego:la-ruta-del-medico juego:que-viene-noche juego:planificar-una-quedada juego:coger-el-tren imprimible:manana-para-salir imprimible:vestirse-para-la-lluvia imprimible:coger-el-tren
/assets/pictogramas/pictos/sentarse.svg,Mulberry Symbols,"sit_,_to","https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/sit_,_to.svg",CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Sentarse | Sentarse o agarrarse | Buscar sitio,Sit down | Sit or hold on | Find a place,juego:cambiar-de-aula juego:ordena-ponerse-y-quitarse-los-zapatos juego:que-viene-ponerse-y-quitarse-los-zapatos juego:ordena-transicion-descanso-trabajo juego:que-viene-transicion-descanso-trabajo juego:ordena-usar-el-transporte-publico juego:que-viene-usar-el-transporte-publico juego:ordena-subir-y-bajar-del-autobus-o-metro juego:que-viene-subir-y-bajar-del-autobus-o-metro juego:que-falta-higiene-nocturna imprimible:rutina-ponerse-y-quitarse-los-zapatos imprimible:rutina-transicion-descanso-trabajo imprimible:rutina-usar-el-transporte-publico imprimible:rutina-subir-y-bajar-del-autobus-o-metro
/assets/pictogramas/pictos/silencio.svg,Mulberry Symbols,quiet,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/quiet.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Un rato en silencio | Silenciar avisos | Salir a un sitio tranquilo | Bajar el ruido | Salir y hacer algo tranquilo | Ir a un sitio tranquilo,Some quiet time | Silence notifications | Go somewhere quiet | Lower the noise | Leave and do something calm,juego:despues-de-un-dia-dificil juego:que-viene-poner-la-lavadora juego:ordena-preparar-el-escritorio juego:que-falta-preparar-el-escritorio juego:primero-guardar-el-ticket-y-el-cambio juego:ordena-salir-del-sitio-cuando-hay-sobrecarga juego:que-viene-salir-del-sitio-cuando-hay-sobrecarga juego:ordena-preparar-el-ambiente-de-descanso juego:que-viene-preparar-el-ambiente-de-descanso juego:ordena-prepararse-para-el-dentista juego:que-viene-prepararse-para-el-dentista juego:ordena-descansar-antes-de-agotarte juego:que-viene-descansar-antes-de-agotarte imprimible:volver-a-casa imprimible:rutina-preparar-el-escritorio imprimible:rutina-salir-del-sitio-cuando-hay-sobrecarga imprimible:rutina-preparar-el-ambiente-de-descanso imprimible:rutina-prepararse-para-el-dentista imprimible:rutina-descansar-antes-de-agotarte
/assets/pictogramas/pictos/sol.svg,Mulberry Symbols,sun,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/sun.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Por la tarde | Hoy hace sol,In the afternoon | It is sunny today,juego:la-medicacion-de-hoy
/assets/pictogramas/pictos/tele.svg,Mulberry Symbols,"switch_on_television_,_to","https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/switch_on_television_,_to.svg",CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Ver la tele | Apagar la pantalla | Tele,Watch TV | Turn off the screen | TV,juego:antes-de-dormir juego:construye-tu-tarde juego:primero-despues juego:busca-lo-que-necesitas-para-salir juego:busca-lo-del-bano imprimible:noche-antes-de-dormir
/assets/pictogramas/pictos/telefono.svg,Mulberry Symbols,mobile_phone,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/mobile_phone.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Móvil | Móvil con la cita | Hablar con quién vas | Dejar el móvil en otra habitación | Buscar el número | Pedir cita médica,Phone | Phone with the appointment | Agree who is going | Leave the phone in another room | Find the number | Book a doctor’s appointment,juego:que-falta-al-salir juego:preparar-una-cita-medica juego:planificar-una-quedada juego:tiempo-con-pantallas juego:hacer-una-llamada juego:demasiadas-tareas juego:busca-lo-que-necesitas-para-salir imprimible:hacer-una-llamada
/assets/pictogramas/pictos/terminado.svg,Mulberry Symbols,finish,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/finish.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Se acaba la actividad | Terminar | Listo | Parar y mirar qué llevas | Terminado | Parar en el bordillo | Terminar lo que estás haciendo | Parar | Despedirse,The activity is ending | Finish | Finished | Stop and check | Stop at the kerb | Finish what you are doing | Stop | Say goodbye,juego:cambio-de-actividad juego:ordena-atarse-los-cordones juego:que-viene-atarse-los-cordones juego:ordena-preparar-la-ropa-del-dia-siguiente juego:que-viene-preparar-la-ropa-del-dia-siguiente juego:ordena-lavarse-los-dientes juego:que-viene-lavarse-los-dientes juego:ordena-peinarse juego:que-falta-peinarse juego:ordena-cortarse-las-unas juego:que-viene-cortarse-las-unas juego:ordena-comprobar-llaves-telefono-y-documentos juego:que-viene-comprobar-llaves-telefono-y-documentos juego:ordena-recoger-la-mesa juego:que-falta-recoger-la-mesa juego:ordena-seguir-una-receta-visual-sencilla juego:que-viene-seguir-una-receta-visual-sencilla juego:ordena-hacer-la-cama juego:que-falta-hacer-la-cama juego:ordena-cuidar-a-un-animal-de-compania juego:que-falta-cuidar-a-un-animal-de-compania juego:ordena-empezar-una-tarea juego:que-viene-empezar-una-tarea juego:que-falta-entregar-una-tarea juego:ordena-seguir-un-horario-del-dia juego:que-viene-seguir-un-horario-del-dia juego:ordena-cruzar-por-el-paso-de-peatones juego:que-viene-cruzar-por-el-paso-de-peatones juego:ordena-prepararse-para-salir juego:que-falta-prepararse-para-salir juego:ordena-terminar-una-actividad juego:que-falta-terminar-una-actividad juego:ordena-cambiar-de-tarea juego:que-viene-cambiar-de-tarea juego:ordena-seguir-una-cuenta-atras-visual juego:que-falta-seguir-una-cuenta-atras-visual juego:ordena-dejar-preparadas-las-cosas-del-dia-siguiente juego:que-falta-dejar-preparadas-las-cosas-del-dia-siguiente juego:ordena-contestar-a-la-puerta-o-al-telefono juego:que-viene-contestar-a-la-puerta-o-al-telefono juego:ordena-descansar-antes-de-agotarte juego:que-viene-descansar-antes-de-agotarte imprimible:rutina-preparar-la-ropa-del-dia-siguiente imprimible:rutina-peinarse imprimible:rutina-comprobar-llaves-telefono-y-documentos imprimible:rutina-recoger-la-mesa imprimible:rutina-seguir-una-receta-visual-sencilla imprimible:rutina-hacer-la-cama imprimible:rutina-cuidar-a-un-animal-de-compania imprimible:rutina-seguir-un-horario-del-dia imprimible:rutina-cruzar-por-el-paso-de-peatones imprimible:rutina-prepararse-para-salir imprimible:rutina-terminar-una-actividad imprimible:rutina-cambiar-de-tarea imprimible:rutina-seguir-una-cuenta-atras-visual imprimible:rutina-dejar-preparadas-las-cosas-del-dia-siguiente imprimible:rutina-contestar-a-la-puerta-o-al-telefono imprimible:rutina-descansar-antes-de-agotarte
/assets/pictogramas/pictos/tienda.svg,Mulberry Symbols,shop,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/shop.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Tienda del barrio | Comprar pan | Buscar las cosas | Llevarla a la tienda,Local shop | Buy bread | Find the items | Take it to the shop,juego:intruso-compra juego:la-compra juego:demasiadas-tareas juego:ordena-comprar-en-una-tienda juego:que-viene-comprar-en-una-tienda juego:ordena-usar-una-lista-de-la-compra juego:que-falta-usar-una-lista-de-la-compra imprimible:hacer-la-compra imprimible:rutina-comprar-en-una-tienda imprimible:rutina-usar-una-lista-de-la-compra
/assets/pictogramas/pictos/tren.svg,Mulberry Symbols,train,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/train.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Tren | Subir al tren,Train | Get on the train,juego:coger-el-tren imprimible:coger-el-tren
/assets/pictogramas/pictos/vestirse.svg,Mulberry Symbols,"get_dressed_,_to","https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/get_dressed_,_to.svg",CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Vestirse | Vestido,Get dressed | Dressed,juego:ordena-la-ducha juego:que-viene-manana juego:construye-tu-manana juego:manana-de-lluvia juego:checklist-manana juego:ordena-vestirse-por-orden juego:que-viene-vestirse-por-orden juego:ordena-ducharse juego:que-viene-ducharse imprimible:manana-para-salir imprimible:ducharse imprimible:rutina-vestirse-por-orden
/assets/pictogramas/propios/botella.svg,Iris Green (dibujo vectorial propio),botella,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Botella de agua,Water bottle,juego:prepara-tu-mochila juego:separa-para-reciclar juego:preparar-una-cita-medica imprimible:preparar-la-mochila
/assets/pictogramas/propios/caja.svg,Iris Green (dibujo vectorial propio),caja,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Mirar cuánto es | Pongo la compra en la caja,Check how much it is | I put the shopping on the till,juego:paga-y-guarda juego:la-compra
/assets/pictogramas/propios/cambio.svg,Iris Green (dibujo vectorial propio),cambio,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Coger el cambio,Take the change,juego:paga-y-guarda juego:la-compra
/assets/pictogramas/propios/cestacompra.svg,Iris Green (dibujo vectorial propio),cestacompra,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Cesta | Coger lo de la lista,Basket | Pick up what is on the list,juego:la-compra imprimible:hacer-la-compra
/assets/pictogramas/propios/cordones-a.svg,Iris Green (dibujo vectorial propio),cordones-a,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Cruzar los dos cordones | Cruzar los cordones,Cross the two laces | Cross the laces,juego:los-cordones juego:ordena-atarse-los-cordones juego:que-viene-atarse-los-cordones imprimible:atarse-los-cordones
/assets/pictogramas/propios/cordones-b.svg,Iris Green (dibujo vectorial propio),cordones-b,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Pasar uno por debajo y tirar | Pasar un cordón por debajo,Pass one underneath and pull | Pass one lace underneath,juego:los-cordones juego:ordena-atarse-los-cordones juego:que-viene-atarse-los-cordones imprimible:atarse-los-cordones
/assets/pictogramas/propios/cordones-c.svg,Iris Green (dibujo vectorial propio),cordones-c,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Hacer un lazo con un cordón | Hacer un lazo con cada cordón,Make a loop with one lace | Make a loop with each lace,juego:los-cordones juego:ordena-atarse-los-cordones juego:que-viene-atarse-los-cordones imprimible:atarse-los-cordones
/assets/pictogramas/propios/cordones-d.svg,Iris Green (dibujo vectorial propio),cordones-d,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Rodear el lazo con el otro,Wrap the other lace around the loop,juego:los-cordones imprimible:atarse-los-cordones
/assets/pictogramas/propios/cordones-e.svg,Iris Green (dibujo vectorial propio),cordones-e,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Pasar la punta por el hueco y tirar | Apretar,Push the tip through the gap and pull | Pull tight,juego:los-cordones juego:ordena-atarse-los-cordones juego:que-viene-atarse-los-cordones imprimible:atarse-los-cordones
/assets/pictogramas/propios/fila.svg,Iris Green (dibujo vectorial propio),fila,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Ponerse en la fila | Me pongo en la fila,Join the queue | I join the queue,juego:esperar-el-turno juego:la-compra imprimible:hacer-la-compra
/assets/pictogramas/propios/hito-parada.svg,Iris Green (dibujo vectorial propio),hito-parada,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Parada,Bus stop,juego:ruta-al-autobus imprimible:ir-en-autobus
/assets/pictogramas/propios/libro.svg,Iris Green (dibujo vectorial propio),libro,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Un libro,A book,juego:recoge-la-habitacion juego:empareja-sitio-objeto juego:intruso-escritorio
/assets/pictogramas/propios/papel.svg,Iris Green (dibujo vectorial propio),papel,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Papel arrugado | Publicidad,Crumpled paper | Junk mail,juego:recoge-la-habitacion juego:separa-para-reciclar juego:ordenar-papeles
/assets/pictogramas/propios/tarjeta-sanitaria.svg,Iris Green (dibujo vectorial propio),tarjeta-sanitaria,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Tarjeta sanitaria | Llevar la documentación,Health card | Take your documents,juego:que-falta-al-salir juego:preparar-una-cita-medica juego:ordena-ir-a-una-cita-medica juego:que-viene-ir-a-una-cita-medica imprimible:ir-a-una-cita-medica
/assets/pictogramas/propios/tarjeta.svg,Iris Green (dibujo vectorial propio),tarjeta,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Pagar | Tarjeta | Enseñar la tarjeta o el pictograma | Avisar o enseñar la tarjeta | Mirar el saldo,Pay | Card | Show your card or symbol | Tell someone or show your card | Check the balance,juego:paga-y-guarda juego:la-compra juego:que-viene-empezar-una-tarea juego:ordena-pedir-ayuda juego:que-falta-pedir-ayuda juego:ordena-salir-del-sitio-cuando-hay-sobrecarga juego:que-viene-salir-del-sitio-cuando-hay-sobrecarga juego:primero-primero-despues juego:ordena-recargar-el-abono-de-transporte juego:que-falta-recargar-el-abono-de-transporte imprimible:hacer-la-compra imprimible:rutina-pedir-ayuda imprimible:rutina-salir-del-sitio-cuando-hay-sobrecarga imprimible:rutina-recargar-el-abono-de-transporte
/assets/pictogramas/propios/ticket.svg,Iris Green (dibujo vectorial propio),ticket,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Guardar el ticket | Ticket de compra,Keep the receipt | Shopping receipt,juego:paga-y-guarda juego:la-compra juego:ordenar-papeles
/assets/pictogramas/vector-rutinas/afeitado-1.svg,Iris Green (dibujo vectorial propio),afeitado-1,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Poner la espuma,Apply shaving foam,imprimible:afeitarse
/assets/pictogramas/vector-rutinas/afeitado-2.svg,Iris Green (dibujo vectorial propio),afeitado-2,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Pasar la cuchilla hacia abajo,Shave downwards,imprimible:afeitarse
/assets/pictogramas/vector-rutinas/afeitado-3.svg,Iris Green (dibujo vectorial propio),afeitado-3,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Aclarar la cara,Rinse your face,imprimible:afeitarse
/assets/pictogramas/vector-rutinas/botones-1.svg,Iris Green (dibujo vectorial propio),botones-1,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Mirar el botón y el ojal,Look at the button and the buttonhole,juego:cremallera-y-botones imprimible:abrochar-botones
/assets/pictogramas/vector-rutinas/botones-2.svg,Iris Green (dibujo vectorial propio),botones-2,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Pasar el botón por el ojal,Push the button through the hole,juego:cremallera-y-botones imprimible:abrochar-botones
/assets/pictogramas/vector-rutinas/botones-3.svg,Iris Green (dibujo vectorial propio),botones-3,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Repetir con el siguiente,Repeat with the next one,juego:cremallera-y-botones imprimible:abrochar-botones
/assets/pictogramas/vector-rutinas/cargar-1.svg,Iris Green (dibujo vectorial propio),cargar-1,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Cargador del móvil,Phone charger,juego:mochila-del-finde
/assets/pictogramas/vector-rutinas/cargar-2.svg,Iris Green (dibujo vectorial propio),cargar-2,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Cargar el móvil,Charge your phone,juego:preparar-la-noche-anterior imprimible:la-noche-anterior
/assets/pictogramas/vector-rutinas/cocina.svg,Iris Green (dibujo vectorial propio),cocina,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Cocina,Kitchen,juego:donde-pasa-esto
/assets/pictogramas/vector-rutinas/contenedor-papel.svg,Iris Green (dibujo vectorial propio),contenedor-papel,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Papel y cartón,Paper and card,juego:separa-para-reciclar
/assets/pictogramas/vector-rutinas/contenedor-plastico.svg,Iris Green (dibujo vectorial propio),contenedor-plastico,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo","Plástico, latas y briks","Plastic, cans and cartons",juego:separa-para-reciclar
/assets/pictogramas/vector-rutinas/contenedor-vidrio.svg,Iris Green (dibujo vectorial propio),contenedor-vidrio,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Vidrio,Glass,
/assets/pictogramas/vector-rutinas/cremallera-1.svg,Iris Green (dibujo vectorial propio),cremallera-1,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Juntar las dos partes abajo,Join the two ends at the bottom,juego:cremallera-y-botones
/assets/pictogramas/vector-rutinas/cremallera-2.svg,Iris Green (dibujo vectorial propio),cremallera-2,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Sujetar la parte de abajo,Hold the bottom part,juego:cremallera-y-botones
/assets/pictogramas/vector-rutinas/cremallera-3.svg,Iris Green (dibujo vectorial propio),cremallera-3,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Subir la cremallera,Pull the zip up,juego:cremallera-y-botones
/assets/pictogramas/vector-rutinas/dar-las-gracias.svg,Iris Green (dibujo vectorial propio),dar-las-gracias,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Dar las gracias,Say thank you,
/assets/pictogramas/vector-rutinas/doblar-1.svg,Iris Green (dibujo vectorial propio),doblar-1,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Extender la prenda,Lay the garment flat,juego:doblar-la-ropa imprimible:doblar-la-ropa
/assets/pictogramas/vector-rutinas/doblar-2.svg,Iris Green (dibujo vectorial propio),doblar-2,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Mangas hacia dentro,Fold the sleeves in,juego:doblar-la-ropa imprimible:doblar-la-ropa
/assets/pictogramas/vector-rutinas/doblar-3.svg,Iris Green (dibujo vectorial propio),doblar-3,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Doblar por la mitad,Fold it in half,juego:doblar-la-ropa imprimible:doblar-la-ropa
/assets/pictogramas/vector-rutinas/elegir-actividad.svg,Iris Green (dibujo vectorial propio),elegir-actividad,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Empezar lo siguiente | Hacer otra cosa,Start the next thing | Do something else,juego:cambio-de-actividad juego:cambio-de-plan
/assets/pictogramas/vector-rutinas/envase-1.svg,Iris Green (dibujo vectorial propio),envase-1,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Buscar la pestaña,Find the tab,juego:abrir-un-envase
/assets/pictogramas/vector-rutinas/envase-2.svg,Iris Green (dibujo vectorial propio),envase-2,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Tirar de la pestaña,Pull the tab,juego:abrir-un-envase
/assets/pictogramas/vector-rutinas/envase-3.svg,Iris Green (dibujo vectorial propio),envase-3,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Ya está abierto,It is open,juego:abrir-un-envase
/assets/pictogramas/vector-rutinas/estirar-sabana.svg,Iris Green (dibujo vectorial propio),estirar-sabana,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Estirar la sábana,Smooth the sheet,juego:dos-rutinas-mezcladas
/assets/pictogramas/vector-rutinas/guardar-compra.svg,Iris Green (dibujo vectorial propio),guardar-compra,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Guardar la compra,Put the shopping away,imprimible:hacer-la-compra
/assets/pictogramas/vector-rutinas/hacerlo.svg,Iris Green (dibujo vectorial propio),hacerlo,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Hacerlo todo de una vez,Do it all in one go,juego:empieza-por-uno
/assets/pictogramas/vector-rutinas/mirar-envase.svg,Iris Green (dibujo vectorial propio),mirar-envase,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Mirar por dónde se abre,Look for where it opens,juego:abrir-un-envase
/assets/pictogramas/vector-rutinas/mirar-horario.svg,Iris Green (dibujo vectorial propio),mirar-horario,,© Iris Green,Iris Green,funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Mirar el horario | Mirar qué toca,Look at the timetable | Check what comes next,juego:empieza-por-uno juego:cambio-de-actividad juego:cambiar-de-aula imprimible:preparar-la-mochila imprimible:empezar-una-tarea
